"recipient_cfscore","total_receipts","log_pac_receipts"
-0.794,1062141.28,12.8124384226545
-0.794,1061859.25,12.6897369785258
1.292,1092128.93,13.0165651215078
1.292,1610236.12,13.4408848734995
1.292,1824829.15,13.685148640101
0.623,602.77,6.40319333071211
1.012,1649564.36,13.2537397195748
1.012,531665.54,12.2742031452815
1.012,692.03,0
-0.639,1003682.86,12.815025386894
-0.612,795483.37,13.2494316162749
-0.612,898537.95,13.3068625614461
-0.612,1091551.88,13.336669594255
-0.631,1185141.92,13.5605637003929
-0.631,1199958.13,13.6203284050804
-0.631,1511721.32,13.7205715822552
1.079,1247169.37,13.3228538748136
1.079,1175936.95,13.5335850049161
1.079,1441035.62,13.7682125559669
-0.511,3401860.25,13.4116074293308
-0.511,1517097.49,13.3752800769184
-0.511,1663502.31,13.486158423151
-0.656,1682794.42,13.4921707581799
-0.656,1455237.07,13.3348473406419
-0.656,797210.41,11.8639414270323
-0.802,1051538.17,13.2455557561482
-0.802,1026745.17,13.3257115996357
-0.802,1256204.07,13.4887276478405
0.142,4558.91,0
-0.636,372212.44,12.5973091386317
-0.636,517868.54,12.9943804492569
-0.636,552637.99,13.1123544952371
0.842,2107579.3,14.2803074556786
0.842,1982069.02,14.3156330207116
0.842,3207855.8,14.7292222509749
-0.695,1747775.66,13.6416469675162
-0.695,4476.5,0
-0.756,1068822.44,13.0168210452189
-0.756,874483.18,12.8302742749121
-0.756,933894.04,13.0625385931325
-0.897,2133195.59,13.5947925002608
-0.897,2148450.95,13.5777632768859
-0.565,2132.31,0
1.116,21374.02,6.21660610108486
1.116,12516.11,0
0.819,1517261.37,13.7725776495321
-0.419,2861094.88,13.9892493714974
-0.419,1765754.66,13.8161122369192
-0.419,1743985.39,13.7664035035904
-0.414,1458567.75,12.9692145289098
-0.82,2277999.7,13.6215173881206
-0.82,772240.38,12.3371052938919
-0.82,1650.58,0
-0.238,12282.05,6.62140565176413
-0.238,500,0
-0.044,2304496.01,14.0734510287927
-0.044,749237.62,13.2657205881801
-0.927,1497365.26,11.3415557175804
-0.927,23000.75,0
1.103,1312423.57,13.8317148070915
1.103,1287842.77,13.8572482930661
1.103,408923.48,12.8518687509352
1.134,1836551.52,13.8997854542034
1.134,2567778.88,14.0556550586751
1.134,2406308.5,14.0425313510527
0.949,1385893.57,13.9152954205173
0.949,2525941.55,14.2705435848552
0.949,4838388.89,14.9168121372466
-0.559,1187774.95,12.7756415931691
0.947,1375456.6,13.2711541241343
0.947,1315138.63,13.1834994354738
0.947,1416152.97,13.3815007487402
-0.084,592032.53,12.6533224845791
-0.084,496824.74,12.781283341161
-0.084,156910.71,10.8590182281479
0.047,1251706.94,13.2907420828315
0.047,140.89,0
-0.58,1145880,13.4942041367918
-0.58,1091661.32,13.4812971682264
-0.58,925645.11,13.3701620771925
-0.579,1979016.88,14.0716901056692
-0.579,2161647,14.2564769579256
-0.579,2112491.7,14.3284582964512
-0.357,421964.49,10.7144399907278
-1.037,3320070.72,13.9401183496805
-1.037,2282305.02,13.8236384370814
-1.037,71293.21,9.74102744483773
0.902,2258741.4,13.9136910961638
0.902,20831.37,8.01196189020656
-0.364,740896.78,13.2317389200432
-0.364,1017709.05,13.5908671324008
-0.364,990039.17,13.540153552203
-0.438,746273.09,12.7352027160566
-0.438,722246.43,12.7454886415957
-0.438,755407.09,12.8046371316042
-1.065,1167291.69,12.7720424893424
-1.065,1139240.19,12.6103570568902
-1.065,1328822.47,12.7081834049399
-0.568,1811426.04,13.8822918310026
-0.568,1871449.24,13.9786939851346
-0.568,2057128.82,14.0553114266419
0.876,8586011,12.6245339362215
-0.443,540770.26,12.7454137410499
-0.443,347168.21,12.4856003109917
-0.443,748105.98,13.227046403618
0.939,163181.88,6.47850964220857
0.939,35130.87,0
0.699,1271804.06,13.3962953540812
0.699,854934.45,13.0254630620042
0.699,5257.91,0
-0.487,2018561.37,13.9400237662271
-0.487,1880375.76,13.944277643028
-0.487,1624955,13.9299744558165
0.82,1200025.64,13.5534938151042
0.82,2466247.46,14.248445355598
0.82,1015933.11,13.5158874880633
-1.074,1350902.19,12.7759951364542
-1.074,1334600.16,12.8358978446679
-1.074,1376477.89,12.8455579393274
0.895,2909765.79,14.2107859804429
-0.632,909487.24,13.0636765019442
-0.632,870554.73,13.2308687886898
-0.632,759925.09,13.1670518076193
0.989,2036016.71,14.0397143470278
0.989,3106288.3,14.5461022116352
-0.412,21096571.08,15.0751960816173
-0.412,8614,0
-1.023,2084904.26,13.3401181311951
-0.424,2577592.02,14.3018914694101
-0.424,3113565.43,14.3455476166596
-0.424,3023443.91,14.3167457946296
-0.646,320965.13,9.51051903575725
0.644,1432.56,0
-0.709,456515.09,10.9937483981152
0.796,2736873.41,14.3170213995333
0.796,3498327.03,14.5223891349036
0.796,3315749.26,14.563223861112
-0.99,479535.18,11.4478641405282
-0.829,691.55,0
1.283,4994668.37,14.0369734978419
1.283,9368582.14,14.6510316146547
1.283,19852220.75,14.242243037101
-1.113,30179451.38,14.5822480588622
-0.289,1046528.46,13.3522285280709
-0.289,208284.5,10.403080323369
-0.057,447279.1,12.7833908175786
-0.433,2405515.27,14.4490154247103
-0.433,2206265.68,14.4039582154738
-0.433,2183228.43,14.3955802848559
-0.25,1012294.96,13.621866341104
-0.25,1001293.94,13.6091666491052
-0.25,1804288.75,14.0643876940156
-0.321,779237.22,13.1586889806915
-0.321,560055.56,12.8925020623575
-0.321,383489.59,12.5969395159817
-0.664,451466.32,12.4867967171404
-0.664,511673.95,12.8428901863691
-0.664,771224.07,13.2613441451768
0.975,1606587.55,13.7831932748102
0.975,2175310.22,14.0587589262049
0.975,1794187.63,13.8217757406556
1.099,4748.37,0
0.918,1400551.28,13.0844694045418
0.918,259263.54,10.9059743291069
1.087,589851.01,12.6753241795232
1.087,1086181.46,13.2999760313639
1.087,191435.43,0
1.224,15075,0
1.197,1035717.36,13.1657746823651
1.197,1098795.1,13.3696993889365
1.197,1404260.12,13.6277051925391
1.415,14020.88,0
1.351,904753.18,13.0388716537072
1.351,614615.19,12.5786735947192
1.351,476225.18,12.4685684782653
0.057,9922.85,0
-0.373,1205399.57,13.4530624527818
-0.373,1511862.55,13.8888319000914
-0.373,1630079.97,14.0490764079452
1.251,23071.03,0
1.033,1339445.93,13.2281425294217
1.033,907123.79,13.0884954389568
1.033,669501.96,12.9177986656478
0.03,42780,9.40927319457533
0.03,500,0
1.136,477.27,0
1.136,300,0
1.095,1619346.36,13.1905253010831
1.095,775338.17,12.8698195937757
1.114,8900,8.5173931714189
0.044,1270.47,5.52545293913178
-0.856,730.71,0
-0.645,5940,0
-0.882,450,0
0.949,932788.07,12.9791879155952
0.949,970069.13,13.1955951772598
0.949,931782.13,13.254836315063
0.809,5450,6.39859493453521
1.224,418028.11,9.53791600808964
-0.178,110570,9.49182830026464
-0.178,59833.2,8.77971129020447
1.27,1150701.15,12.9610755486145
1.27,489817.48,12.3395146591605
1.27,707653.4,12.5824914650392
1.22,1385768.58,12.9177710579725
-0.832,8937,8.69968140098951
-0.393,13500,0
1.205,1196196.62,12.9083866570181
1.205,701732.46,0
1.106,2524.99,0
1.056,2179350.16,12.9834654506601
1.23,30191,0
1.23,28075.9,8.29429960885724
1.359,490.07,0
1.205,1625,0
1.362,1084859.09,12.7214193736841
1.337,4200,0
1.247,1477836.14,12.9774555174773
1.247,8836.15,5.30330490805908
-0.814,334068.61,11.0157232858945
-0.814,1928.95,0
-0.814,288494.78,0
1.975,14078.21,0
-1.09,192675.52,9.2351305407834
-0.928,3664781.6,13.4633839546244
-0.928,4400563.34,14.1824236834024
-0.928,4172935.83,14.1565024370255
-0.227,513.75,0
1.785,3590.25,0
1.138,268634.36,0
1.447,47472.86,0
1.433,531463.04,0
1.433,623935.44,7.86365126544865
-0.306,42447.31,8.6312466140377
-0.781,430.28,0
-0.781,561969.88,12.7094119163547
-0.781,629490.86,12.6189469046318
1.103,5000,0
0.996,63729.6,0
0.996,65366.84,5.29330482472449
1.082,658540.68,8.77199043653224
1.484,22401,0
-0.869,28170.12,8.00670084544037
-0.869,18633.69,6.90875477931522
-0.869,3107.31,0
0.731,10780.28,0
1.222,177930.81,0
-0.464,123904.84,10.8693593738111
-0.464,22806.59,0
-1.409,2139,0
0.889,2756588.82,13.9703189671544
0.889,2762283.99,14.138929621392
0.889,3345326.67,14.5352496974334
1.146,1812.6,0
0.848,5500,0
1.103,14908.15,0
-1.064,1.48,0
1.548,48913.93,0
0.994,32241.3,0
0.994,10216.06,0
1.166,4383.94,0
1.282,9600,0
1.283,3055,0
1.382,9634,0
-0.905,692988.53,13.0013234011704
-0.905,1045813.42,13.0406130459041
-0.905,648452.4,12.8333343982809
1.419,38241.83,0
1.465,1939,0
1.111,675508,7.82444593087762
-0.875,23545.17,6.21660610108486
1.362,17898,0
0.284,33171,0
1.238,114985.18,8.5173931714189
1.344,2062.25,0
1.308,4785.9,0
1.271,2320196.2,13.9072578618939
1.271,24604472.6,15.3954325292383
1.271,711316,12.770670289104
1.297,4656.1,6.21660610108486
1.111,33800,0
1.111,46650,0
1.511,33376.51,0
1.511,27.45,0
0.172,60,0
1.105,600,0
1.009,1292506.9,10.4223111074132
1.113,805815.75,10.225897085507
1.195,2057788.98,0
1.195,2049040.44,10.1849377471114
1.195,113208.76,6.59030104819669
0.816,300,0
-0.693,332288.34,12.092349482427
-0.693,442559.35,12.5510833256714
-0.693,385250,12.4008208375406
1.287,5390,0
0.617,4659.41,0
-0.621,1526892.72,13.6604646358605
-0.621,1165083.62,13.6444324797059
-0.621,286362.67,12.3295534182102
1.116,17364.07,0
1.116,21942.95,5.42053499927229
1.116,24348,0
1.258,17175,0
1.127,19665,0
-0.231,744994.65,12.422981964337
-0.231,30,0
-0.231,444464.07,11.7440451224101
1.182,1823957.33,13.3816611295406
1.182,2941798.27,14.1262700807973
0.461,6522,0
1.077,19941,0
1.187,3000,0
1.866,357,0
0.907,600550.58,12.7358340798388
0.907,330970.5,12.2635479841442
0.907,55313.79,10.7194274216829
1.445,5244,0
-0.809,281008.53,11.1283212475294
1.148,1534724.86,13.1449542902874
1.148,1002776.6,12.8902284747691
1.148,875287.5,12.3298421707912
0.923,883780.3,13.2307245844812
0.923,1298800.35,13.7731155978153
0.923,1220745.57,13.7441316170765
-1.007,5524.99,0
-1.058,86285.54,8.98732181285012
-1.003,27534.04,7.83241092718792
-0.604,529492.5,12.7578031403821
-0.604,403132.9,12.6869574841084
-0.604,488779.75,12.8547075150954
-0.379,554154.78,8.5173931714189
-0.316,1264258.45,12.8131800678352
-0.316,1065501,12.858009735437
-0.316,1514747.39,12.9353130576133
1.318,2057971.22,11.0752108880216
1.318,4330.98,0
-1.868,223743.46,0
1.397,2102.4,0
0.98,165569,10.2399597891573
0.942,1000863.56,12.9372249690064
0.942,8627.95,8.8538082749772
0.942,180743.11,10.4842873661387
0.965,321556.82,9.7981825908907
-1.058,36549.37,0
-1.058,27543.84,6.90875477931522
0.678,609503.18,11.9806476186286
1.377,20805,0
1.24,1532.29,0
1.511,952162.29,11.8772282428727
1.511,494549.33,12.2179036325829
1.174,407300.43,12.4667084940701
1.174,494448.88,12.687544636006
1.174,663565.45,12.9881306188802
1.005,6257.48,0
1.556,30696.84,0
1.234,1114640.95,13.1628245324298
1.234,956177.9,13.2703846823626
1.234,996674.31,13.42164282952
1.325,1179676.68,13.194417324349
1.325,969539.27,13.1257596036934
1.325,1368637.9,13.6030917900127
1.001,1538.91,0
1.567,500,0
1.988,48190,0
1.988,78602,0
1.988,153750,0
0.622,693739.93,11.3293678245396
0.622,1065057.79,11.7941559455871
-0.28,12052.3,0
1.339,1079677.28,12.2509073782368
1.513,88918.12,0
1.513,207921.1,0
1.321,30594.73,9.90353755128617
1.284,107037,6.90875477931522
-1.197,12489.9,0
-0.873,2124.4,0
1.3,830195.57,12.731495312194
1.3,544737.29,12.2800245340749
1.3,508140.31,12.2961464119483
1.713,18334,0
1.563,3974,0
-0.772,15025,0
0.327,2011080.18,13.3886607125837
0.823,4569885.11,14.1383526751071
0.823,3732448.13,13.5885990794196
0.823,5488206.47,14.6415559225895
0.63,2034418.97,13.8092164012533
0.63,1944119.16,13.9534120664572
0.63,1835619.81,13.9687568975706
0.699,52476.94,0
0.981,5464.71,0
1.013,1362709.72,13.3232592747794
1.013,1182737.75,13.5822672882641
1.013,1183161.68,13.6743889581738
0.348,21630,0
1.205,2601501.69,13.8151176307785
1.205,1153678.18,12.6078494267823
1.272,1147524.09,12.6630258623817
1.272,1280876.37,13.3747700756079
1.272,1945850.71,13.9232257402175
1.327,1878410.35,13.2843859807527
1.327,2055614.41,13.6824307776333
1.327,1898007.35,13.6885923244061
1.38,960106.76,12.9317837927644
1.38,1377396.66,13.5010125576161
1.38,4919024,13.4276029115944
1.16,1321277.75,13.1054226908461
1.16,1537040.32,13.1281219648666
1.16,1441198.76,13.1753782999393
1.153,2800,0
1.454,4470.29,0
1.32,102208.68,8.65712903171375
1.147,1371506.76,13.3432141743649
1.147,1125592.56,13.1900951633904
1.147,994854.35,13.3830739676136
1.68,43127,0
1.156,1819056.96,12.8075045668089
1.156,2156588.92,13.5766187512692
1.156,21396717.06,15.3099610982306
1.528,138199.42,0
1.144,15793.54,0
1.227,202.5,0
1.227,1873.03,0
1.227,625,0
1.086,1723479.92,13.2286291252159
1.086,2149036.16,13.7074108385554
1.086,3255822.98,14.345151892773
1.333,1924284.53,13.5334804828408
1.333,2518799.29,14.0586794255031
1.333,1464958.57,13.7176758191408
-0.799,1000,0
1.087,51614.38,8.5173931714189
1.871,7000,0
1.871,14775,0
-1.007,95928.36,6.90875477931522
1.036,2221934.6,12.9861657592717
1.036,2748741.62,13.9266194778425
1.036,2592303.48,13.9440575867602
-0.228,1194.88,0
1.182,2309957.83,12.7373645586729
0.99,16772,0
-0.013,2808.07,0
1.414,908.38,0
1.019,1745,0
1.235,7327.33,0
-0.386,19491.99,8.26898820950666
1.186,1074704.7,10.5188623629215
1.186,3302.2,0
0.854,248685.93,7.86365126544865
1.204,88293.82,0
1.178,58548.83,5.80211837537706
1.202,1643.38,0
1.032,4724.54,0
0.699,3318.78,0
-0.64,1061105.28,13.1980884698853
-0.64,1185655.89,13.3593680341974
-0.64,1200514.28,13.2932509142226
-0.775,850,0
0.01,5036.3,5.30330490805908
0.66,48,0
1.261,1961.52,0
1.372,15180,0
0.966,10884,0
1.218,2224860.19,13.9207694124548
1.218,2114648.35,13.8529938299481
1.218,658337.62,12.8400031189465
-0.752,1497727.24,13.154075200039
-0.752,43.99,0
1.159,1066724.18,13.3681414795861
1.159,1277352.51,13.4722145583387
1.159,1201720.31,13.5435798193512
1.382,31493.59,7.60140233458373
-0.05,3650,0
1.062,1361048.44,12.1256811270292
1.062,1805117.17,11.7340750296137
1.062,688107.52,10.4968420217417
1.138,1750,0
1.393,142146.96,9.74102744483773
-1.028,59310.76,8.53108031736804
0.898,2400,0
1.317,743363.93,7.60140233458373
1.383,54076.52,0
-0.352,730170.17,12.4384115100702
-0.352,235928.27,10.1658902778025
-0.352,1075.9,6.90875477931522
1.521,640214.5,9.58884529850156
1.393,240931.12,0
1.393,368847.14,9.61587214452889
1.481,135,0
-1.088,4492.54,0
-1.097,45006,0
1.651,53944.13,0
1.651,1565.49,0
-1.051,1295078.9,10.5459457297721
-1.051,67074.25,0
1.47,617019.84,9.55044884660634
1.47,144495.7,7.60140233458373
1.312,2374759.79,13.5522624630337
1.312,21044.99,0
1.279,12422,0
1.209,484935.3,8.78737298873188
1.355,1510603.33,13.2110778166931
1.355,932704.98,12.7051906214656
1.355,928062.53,12.9563801482616
-1.577,27474.75,0
-1.133,64995,0
0.869,19400,7.60140233458373
1.235,924151.95,12.8856977130106
1.235,1199797.11,13.3118535779626
1.235,1468339.43,13.7473523523326
1.37,16146,0
1.665,44062.35,0
1.328,1470455.3,13.1660069874209
1.328,1020948.01,13.1261697838389
1.328,25558.24,0
1.544,112485.32,0
1.544,107933.48,6.90875477931522
1.011,6770,0
1.011,5530,0
1.348,18213.35,0
1.191,926893.14,12.9230258750674
1.191,969254.4,13.153867509565
1.191,782618.1,13.1971015794929
-0.625,25090.02,0
1.117,1086869.93,13.299714669538
1.117,1844808.72,14.075241828374
1.117,1393532.73,13.9022468321166
1.433,55499.95,7.31388683163346
1.433,28780.89,6.90875477931522
1.235,45296.7,0
1.236,113129.32,0
1.335,457522.43,10.4237980523133
0.835,13895,0
0.835,2865,0
1.3,614108.94,5.01727983681492
1.3,239410.86,0
1.207,2763.35,0
1.207,298.89,0
-0.728,827.7,0
1.266,826744.13,10.1064692120264
1.417,398813.53,0
1.475,140242.08,0
1.497,26500.91,6.21660610108486
1.063,1295,0
1.063,2900,0
1.289,291020.11,11.759617950734
1.305,1325478.8,12.716050910389
1.305,1492880.34,13.1912399754651
1.305,1408240.58,13.6779722913885
1.1,1903770.27,13.6772915786092
1.1,1245868.72,13.1944713465991
1.1,1540561.73,13.5723264800581
0.804,318115.22,8.92279162396964
-1.004,3161003.98,13.2270059293879
-1.004,3665168.06,13.9199474892493
-1.004,3221019.51,13.9891424268774
1.132,225,0
0.65,2080014.07,13.9051657145867
0.65,417138.72,12.4849757705413
-0.224,74550.14,0
-1.013,195,0
1.26,576289.12,9.65509029374725
1.26,40911.81,0
0.714,5000,6.90875477931522
0.714,5000,8.5173931714189
1.381,131836.47,0
1.381,115683.51,0
-0.895,173519.3,7.00397413672268
0.631,450,0
1.103,2000,0
1.289,5871.24,0
1.402,1000,0
1.777,7617,8.04012466444838
-0.564,275,0
1.063,2423277.15,13.8734069627552
1.063,2484963.91,13.8921966816844
1.063,913833.7,12.9418077005263
0.775,5000,0
0.639,2284790.29,12.6214715497013
0.639,11826.26,0
0.118,354652.43,0
0.118,2800905,0
0.988,286447.5,8.89576660405609
0.988,119914.4,8.5173931714189
0.957,177581.55,6.39859493453521
0.957,236312.6,8.46611040118692
0.957,24576.52,0
0.802,154905.76,6.74641212857337
0.802,17815.88,5.99396142730657
-1.076,10575,0
0.528,2263993.57,13.9833692127203
0.528,2000574.11,13.7569357544591
0.528,31588.49,0
-0.703,22790.42,0
-1.084,93692,0
0.967,5200,0
0.967,989,0
0.268,4086.79,0
0.857,245059.69,4.61512051684126
0.762,3319063.02,14.1812840047071
0.762,3450807.89,12.6954100421745
0.762,20981.07,0
1.492,1044.01,0
0.799,2187704.7,13.908827680221
0.799,3173356.95,14.2069647026654
0.799,15,0
0.452,2449689.69,12.1095628464703
0.452,784523.6,8.41205487329293
1.36,17421.05,9.35018926709258
1.106,2021185.47,13.60705867857
1.106,7957.1,0
1.241,5146.84,0
0.629,2107794.45,13.9374236930064
0.629,3441589.97,14.4524382725582
0.629,3120505.54,14.429117779035
1.801,257.58,0
0.972,2042739.19,13.7894073236648
0.972,2233991.61,13.9979104533563
0.972,1700076.35,13.8988870868904
-0.693,18643.97,0
1.037,22846.56,0
1.084,3250,0
1.152,3371437.93,14.2530448486515
1.152,2060080.85,13.962985582246
1.152,2107393.77,14.151567915678
0.939,1550088.19,13.6114180525601
0.939,1131855.39,13.4701346389423
0.939,899319.05,13.3440999874407
1.764,15752.26,0
1.079,6271.9,0
1.132,1155958.56,12.8040182828846
1.132,8555574,14.5310946381743
1.132,3041818,13.9280773459584
0.244,84671,0
-0.131,15411.73,0
-1.041,151632.72,4.61512051684126
-1.041,113970.11,0
0.919,1243772.07,11.969439834359
-1.046,34471.22,0
1.44,1217007.64,9.74981175993208
1.44,610712.93,0
1.44,66352.04,0
1.083,33207.22,7.9728107841214
1.006,1146861.9,13.1823597548578
1.006,1648321.46,13.8366830798596
1.49,15499.85,0
1.006,1823035.97,13.9320001085405
1.161,2002960.36,13.0793013759407
1.161,2322565.81,13.6229674385371
1.161,1756636.42,13.2583704529953
0.818,1796442.62,13.6954056200279
0.818,2484857.41,14.2038973923527
-0.934,1333552.43,12.2647023376204
-0.934,947826.52,12.3632591126886
-0.934,3439.9,0
-0.833,57917.67,0
0.775,1451722,9.70393845007555
0.52,2614863.09,14.0315773117111
0.52,1995783.36,13.9461559927156
0.52,2436664.37,14.2556366468644
1.794,2142.28,0
1,827493,12.8933175669775
1,1044877.76,13.1628811720605
1,1101958.12,13.2426426193882
1.165,10770.56,7.31388683163346
-0.342,2704390.08,14.0520477329119
-0.342,43174.98,0
1.279,539202.58,9.47278155656217
1.255,733.5,0
0.91,277269.19,10.5050949364556
0.989,41202.38,7.31388683163346
-0.825,2405552.72,13.3781404399707
-0.825,1388448.19,12.8032621867291
-0.825,1523477.59,12.9626546133375
-0.571,467518.94,6.00635315960173
1.157,385079.5,10.5173479896096
1.157,11.55,0
-0.846,29999,0
1.311,1680566.7,13.512667834753
1.311,1284.85,0
1.273,171,0
1.319,698727.84,12.9806871800116
1.319,612928.1,12.781283341161
1.319,618229.2,12.7665480638775
0.923,3355,8.00670084544037
1.772,1495,0
1.341,728767.38,12.9882708445129
1.341,670748.36,12.9797852432811
1.341,1902503.31,12.6214913848161
1.286,798055.27,12.9283524452956
1.286,1167623.01,13.4634817326529
1.286,1271154.29,13.4364746317855
1.407,2811273.74,13.7891522088047
1.407,2352657.33,13.617854802998
1.407,2346017.66,13.9698509340838
1.105,1412229.34,13.2293439201094
1.105,1591286,13.4686223529976
1.105,1647860.81,13.3904440107202
1.262,15610,0
1.322,1260459.29,13.073549805961
-1.056,16219.62,7.13169851046691
1.322,658971.03,11.8977268751673
1.322,607723.43,12.2044162745048
